;open_time;Open;High;Low;Close;Volume;close_time
2021-09-22 12:59:59.999;1632322800000.0;42317.02;43296.0;42317.02;43222.96;4369;1632326399999.0
2021-09-22 13:59:59.999;1632326400000.0;43222.96;43465.0;43072.0;43339.0;3071;1632329999999.0
2021-09-22 14:59:59.999;1632330000000.0;43339.0;43402.05;42922.18;43128.92;2290;1632333599999.0
2021-09-22 15:59:59.999;1632333600000.0;43128.91;44000.55;42931.02;43134.05;6091;1632337199999.0
2021-09-22 16:59:59.999;1632337200000.0;43134.06;43565.57;42855.01;43384.9;2250;1632340799999.0
2021-09-22 17:59:59.999;1632340800000.0;43384.93;43540.68;43164.32;43423.01;1620;1632344399999.0
2021-09-22 18:59:59.999;1632344400000.0;43423.01;43643.89;43006.0;43247.3;1747;1632347999999.0
2021-09-22 19:59:59.999;1632348000000.0;43247.3;43567.0;43185.69;43509.39;1221;1632351599999.0
2021-09-22 20:59:59.999;1632351600000.0;43515.9;43673.42;43460.01;43543.61;1211;1632355199999.0
2021-09-22 21:59:59.999;1632355200000.0;43546.37;43853.69;43111.42;43184.37;2506;1632358799999.0
2021-09-22 22:59:59.999;1632358800000.0;43184.37;43679.99;43069.09;43627.41;1578;1632362399999.0
2021-09-22 23:59:59.999;1632362400000.0;43627.41;43800.8;43484.95;43704.43;1377;1632365999999.0
2021-09-23 00:59:59.999;1632366000000.0;43701.7;44191.42;43617.45;44074.57;2278;1632369599999.0
2021-09-23 01:59:59.999;1632369600000.0;44074.58;44296.0;44019.49;44036.52;1585;1632373199999.0
2021-09-23 02:59:59.999;1632373200000.0;44036.51;44127.27;43685.8;43891.23;1525;1632376799999.0
2021-09-23 03:59:59.999;1632376800000.0;43891.24;44386.6;43710.0;44300.32;1636;1632380399999.0
2021-09-23 04:59:59.999;1632380400000.0;44300.31;44331.83;43962.0;44229.99;1614;1632383999999.0
2021-09-23 05:59:59.999;1632384000000.0;44229.99;44297.25;43823.78;43859.73;1805;1632387599999.0
2021-09-23 06:59:59.999;1632387600000.0;43859.69;44200.0;43788.43;43985.09;1553;1632391199999.0
2021-09-23 07:59:59.999;1632391200000.0;43985.09;44150.0;43440.73;43770.59;3035;1632394799999.0
2021-09-23 08:59:59.999;1632394800000.0;43770.59;43813.56;43361.0;43648.15;1758;1632398399999.0
2021-09-23 09:59:59.999;1632398400000.0;43648.15;43933.85;43394.0;43509.0;2107;1632401999999.0
2021-09-23 10:59:59.999;1632402000000.0;43509.01;44169.05;43420.01;44022.7;2627;1632405599999.0
2021-09-23 11:59:59.999;1632405600000.0;44022.7;44258.11;43931.74;44133.0;2419;1632409199999.0
2021-09-23 12:59:59.999;1632409200000.0;44133.01;44198.4;43672.96;43747.63;1976;1632412799999.0
2021-09-23 13:59:59.999;1632412800000.0;43747.63;43896.44;43602.0;43789.24;1404;1632416399999.0
2021-09-23 14:59:59.999;1632416400000.0;43789.23;44936.77;43789.23;44817.3;5297;1632419999999.0
2021-09-23 15:59:59.999;1632420000000.0;44817.3;44915.66;44462.91;44735.46;2652;1632423599999.0
2021-09-23 16:59:59.999;1632423600000.0;44735.47;44851.07;44563.58;44767.57;1576;1632427199999.0
2021-09-23 17:59:59.999;1632427200000.0;44767.56;44820.99;44468.13;44680.01;1706;1632430799999.0
2021-09-23 18:59:59.999;1632430800000.0;44680.01;44736.3;44550.01;44665.62;1004;1632434399999.0
2021-09-23 19:59:59.999;1632434400000.0;44665.63;44978.0;44358.0;44786.35;2075;1632437999999.0
2021-09-23 20:59:59.999;1632438000000.0;44786.36;44879.05;44588.84;44865.26;1595;1632441599999.0
2021-09-23 21:59:59.999;1632441600000.0;44865.26;44978.53;44607.78;44649.99;1996;1632445199999.0
2021-09-23 22:59:59.999;1632445200000.0;44649.98;44802.6;44369.75;44460.58;1666;1632448799999.0
2021-09-23 23:59:59.999;1632448800000.0;44460.58;44563.1;44298.83;44444.43;1745;1632452399999.0
2021-09-24 00:59:59.999;1632452400000.0;44444.44;44559.99;44205.0;44283.03;1602;1632455999999.0
2021-09-24 01:59:59.999;1632456000000.0;44283.04;44385.38;44000.0;44261.63;1702;1632459599999.0
2021-09-24 02:59:59.999;1632459600000.0;44261.63;44280.78;43889.64;44210.52;2079;1632463199999.0
2021-09-24 03:59:59.999;1632463200000.0;44210.52;44449.46;44100.02;44118.14;1635;1632466799999.0
2021-09-24 04:59:59.999;1632466800000.0;44118.14;45200.0;44113.48;44818.46;4666;1632470399999.0
2021-09-24 05:59:59.999;1632470400000.0;44818.46;45075.0;44412.0;44517.29;2680;1632473999999.0
2021-09-24 06:59:59.999;1632474000000.0;44517.28;44528.95;42331.24;42350.81;13215;1632477599999.0
2021-09-24 07:59:59.999;1632477600000.0;42350.81;42694.98;41927.22;42142.54;6810;1632481199999.0
2021-09-24 08:59:59.999;1632481200000.0;42142.55;42299.0;40675.0;41527.5;10394;1632484799999.0
2021-09-24 09:59:59.999;1632484800000.0;41527.5;41628.7;40976.86;41182.76;4851;1632488399999.0
2021-09-24 10:59:59.999;1632488400000.0;41182.76;42000.0;40843.82;41830.86;6174;1632491999999.0
2021-09-24 11:59:59.999;1632492000000.0;41830.86;42679.93;41761.09;42448.12;6562;1632495599999.0
2021-09-24 12:59:59.999;1632495600000.0;42448.11;42478.49;41617.3;41944.01;3051;1632499199999.0
2021-09-24 13:59:59.999;1632499200000.0;41944.0;42370.01;41833.91;42188.51;2141;1632502799999.0
2021-09-24 14:59:59.999;1632502800000.0;42188.51;42188.52;41742.01;41992.56;1621;1632506399999.0
2021-09-24 15:59:59.999;1632506400000.0;41992.55;42321.0;41927.25;42152.07;1157;1632509999999.0
2021-09-24 16:59:59.999;1632510000000.0;42152.07;42533.47;42135.26;42371.43;1734;1632513599999.0
2021-09-24 17:59:59.999;1632513600000.0;42371.43;42979.0;42303.78;42934.52;1975;1632517199999.0
2021-09-24 18:59:59.999;1632517200000.0;42934.52;43200.0;42774.29;42911.69;1868;1632520799999.0
2021-09-24 19:59:59.999;1632520800000.0;42911.69;43093.57;42741.07;42993.13;1438;1632524399999.0
2021-09-24 20:59:59.999;1632524400000.0;42993.13;43036.86;42477.0;42810.57;1339;1632527999999.0
2021-09-24 21:59:59.999;1632528000000.0;42810.58;42950.0;42548.66;42727.89;1637;1632531599999.0
2021-09-24 22:59:59.999;1632531600000.0;42727.88;42782.57;42024.54;42392.91;2099;1632535199999.0
2021-09-24 23:59:59.999;1632535200000.0;42392.91;42738.52;42278.4;42336.36;1086;1632538799999.0
2021-09-25 00:59:59.999;1632538800000.0;42336.36;42781.62;42326.38;42608.11;1310;1632542399999.0
2021-09-25 01:59:59.999;1632542400000.0;42608.11;42860.94;42608.11;42693.01;956;1632545999999.0
2021-09-25 02:59:59.999;1632546000000.0;42693.0;42842.48;42400.0;42446.13;1160;1632549599999.0
2021-09-25 03:59:59.999;1632549600000.0;42446.09;42816.74;42435.48;42744.69;793;1632553199999.0
2021-09-25 04:59:59.999;1632553200000.0;42744.7;42785.4;42206.43;42372.02;1421;1632556799999.0
2021-09-25 05:59:59.999;1632556800000.0;42369.52;42803.4;41646.28;42642.91;4019;1632560399999.0
2021-09-25 06:59:59.999;1632560400000.0;42642.91;42899.54;42448.09;42649.29;2253;1632563999999.0
2021-09-25 07:59:59.999;1632564000000.0;42649.28;42966.84;42600.0;42679.58;1166;1632567599999.0
2021-09-25 08:59:59.999;1632567600000.0;42679.58;42683.15;42234.1;42485.03;1576;1632571199999.0
2021-09-25 09:59:59.999;1632571200000.0;42485.03;42631.79;42302.56;42344.98;1019;1632574799999.0
2021-09-25 10:59:59.999;1632574800000.0;42344.97;42765.21;42243.6;42500.02;1960;1632578399999.0
2021-09-25 11:59:59.999;1632578400000.0;42500.01;42609.99;42156.33;42343.93;1699;1632581999999.0
2021-09-25 12:59:59.999;1632582000000.0;42343.94;42765.54;42213.8;42669.96;1820;1632585599999.0
2021-09-25 13:59:59.999;1632585600000.0;42669.97;42748.26;42348.39;42629.61;1532;1632589199999.0
2021-09-25 14:59:59.999;1632589200000.0;42629.61;42717.08;42513.14;42597.56;1084;1632592799999.0
2021-09-25 15:59:59.999;1632592800000.0;42597.37;42813.34;42429.58;42581.83;1192;1632596399999.0
2021-09-25 16:59:59.999;1632596400000.0;42581.82;42774.62;42500.0;42665.95;834;1632599999999.0
2021-09-25 17:59:59.999;1632600000000.0;42665.95;42807.53;42522.11;42645.91;772;1632603599999.0
2021-09-25 18:59:59.999;1632603600000.0;42645.9;42720.0;42375.0;42676.06;887;1632607199999.0
2021-09-25 19:59:59.999;1632607200000.0;42676.06;42792.49;42574.34;42717.37;752;1632610799999.0
2021-09-25 20:59:59.999;1632610800000.0;42717.37;42808.29;42579.01;42670.64;556;1632614399999.0
2021-09-25 21:59:59.999;1632614400000.0;42670.63;42735.05;42306.77;42575.68;1644;1632617999999.0
2021-09-25 22:59:59.999;1632618000000.0;42575.67;42619.39;42117.2;42383.95;1680;1632621599999.0
2021-09-25 23:59:59.999;1632621600000.0;42383.94;42426.72;41904.02;42062.5;1835;1632625199999.0
2021-09-26 00:59:59.999;1632625200000.0;42062.5;42397.95;41924.2;42212.4;1121;1632628799999.0
2021-09-26 01:59:59.999;1632628800000.0;42212.41;42252.15;41855.0;42223.06;1214;1632632399999.0
2021-09-26 02:59:59.999;1632632400000.0;42223.05;42302.79;41968.67;42069.04;935;1632635999999.0
2021-09-26 03:59:59.999;1632636000000.0;42069.03;42184.06;41930.7;41963.14;1095;1632639599999.0
2021-09-26 04:59:59.999;1632639600000.0;41963.13;42060.0;40750.0;41231.34;5678;1632643199999.0
2021-09-26 05:59:59.999;1632643200000.0;41227.07;41691.31;41037.13;41607.53;4167;1632646799999.0
2021-09-26 06:59:59.999;1632646800000.0;41607.53;43746.9;41500.68;43251.33;7240;1632650399999.0
2021-09-26 07:59:59.999;1632650400000.0;43251.33;43489.0;42832.36;43003.37;3214;1632653999999.0
2021-09-26 08:59:59.999;1632654000000.0;43003.37;43322.02;42998.81;43063.57;1573;1632657599999.0
2021-09-26 09:59:59.999;1632657600000.0;43063.57;43467.22;43063.57;43262.2;2095;1632661199999.0
2021-09-26 10:59:59.999;1632661200000.0;43262.21;43350.0;43116.57;43217.41;1150;1632664799999.0
2021-09-26 11:59:59.999;1632664800000.0;43217.41;43399.99;43091.34;43318.36;1552;1632668399999.0
2021-09-26 12:59:59.999;1632668400000.0;43318.37;43426.0;43194.19;43343.73;2037;1632671999999.0
2021-09-26 13:59:59.999;1632672000000.0;43343.73;43543.99;43136.36;43214.15;1577;1632675599999.0
2021-09-26 14:59:59.999;1632675600000.0;43220.32;43300.57;43078.33;43145.0;2126;1632679199999.0
2021-09-26 15:59:59.999;1632679200000.0;43145.0;43284.0;43136.64;43190.81;564;1632682799999.0
2021-09-26 16:59:59.999;1632682800000.0;43190.82;43433.99;43124.26;43252.54;793;1632686399999.0
2021-09-26 17:59:59.999;1632686400000.0;43255.32;43699.0;43255.32;43640.1;1555;1632689999999.0
2021-09-26 18:59:59.999;1632690000000.0;43640.11;43692.0;43356.51;43563.89;726;1632693599999.0
2021-09-26 19:59:59.999;1632693600000.0;43563.9;43950.0;42785.25;42894.49;2138;1632697199999.0
2021-09-26 20:59:59.999;1632697200000.0;42894.5;43253.77;42673.67;43160.9;2160;1632700799999.0
2021-09-26 21:59:59.999;1632700800000.0;43160.9;43968.0;42933.0;43872.24;2273;1632704399999.0
2021-09-26 22:59:59.999;1632704400000.0;43872.24;44303.5;43711.0;44271.66;2518;1632707999999.0
2021-09-26 23:59:59.999;1632708000000.0;44273.4;44350.0;43961.99;44174.13;1721;1632711599999.0
2021-09-27 00:59:59.999;1632711600000.0;44174.13;44235.49;43843.12;44038.75;1118;1632715199999.0
2021-09-27 01:59:59.999;1632715200000.0;44038.74;44081.49;43900.36;44013.08;935;1632718799999.0
2021-09-27 02:59:59.999;1632718800000.0;44013.08;44250.0;43972.18;44085.89;1184;1632722399999.0
2021-09-27 03:59:59.999;1632722400000.0;44085.89;44215.55;43678.58;43728.35;1438;1632725999999.0
2021-09-27 04:59:59.999;1632726000000.0;43728.35;43932.97;43662.0;43688.03;1483;1632729599999.0
2021-09-27 05:59:59.999;1632729600000.0;43685.34;43892.32;43662.0;43836.2;1406;1632733199999.0
2021-09-27 06:59:59.999;1632733200000.0;43836.21;44129.28;43367.57;43556.97;2359;1632736799999.0
2021-09-27 07:59:59.999;1632736800000.0;43556.97;43958.0;43510.1;43772.19;1387;1632740399999.0
2021-09-27 08:59:59.999;1632740400000.0;43772.19;43863.85;43550.0;43747.69;1159;1632743999999.0
2021-09-27 09:59:59.999;1632744000000.0;43747.68;43831.22;43260.75;43544.33;1958;1632747599999.0
2021-09-27 10:59:59.999;1632747600000.0;43544.33;43668.89;43320.59;43508.48;1249;1632751199999.0
2021-09-27 11:59:59.999;1632751200000.0;43508.48;44089.75;43083.74;43192.38;2722;1632754799999.0
2021-09-27 12:59:59.999;1632754800000.0;43192.39;43336.22;43045.53;43293.26;2166;1632758399999.0
2021-09-27 13:59:59.999;1632758400000.0;43293.27;43416.42;42850.0;43066.16;2579;1632761999999.0
2021-09-27 14:59:59.999;1632762000000.0;43066.16;43240.01;42923.52;43049.47;1279;1632765599999.0
2021-09-27 15:59:59.999;1632765600000.0;43049.46;43213.32;42940.01;43033.61;1087;1632769199999.0
2021-09-27 16:59:59.999;1632769200000.0;43033.61;43193.93;42947.73;43011.82;1096;1632772799999.0
2021-09-27 17:59:59.999;1632772800000.0;43011.82;43013.99;42564.32;42675.71;1865;1632776399999.0
2021-09-27 18:59:59.999;1632776400000.0;42675.7;43160.86;42578.56;43069.98;946;1632779999999.0
2021-09-27 19:59:59.999;1632780000000.0;43070.3;43400.0;42983.61;43163.66;1147;1632783599999.0
2021-09-27 20:59:59.999;1632783600000.0;43163.67;43234.16;42098.0;42147.35;2690;1632787199999.0
2021-09-27 21:59:59.999;1632787200000.0;42147.35;42434.54;41942.0;42333.0;2023;1632790799999.0
2021-09-27 22:59:59.999;1632790800000.0;42333.0;42548.69;42078.63;42459.91;1477;1632794399999.0
2021-09-27 23:59:59.999;1632794400000.0;42459.92;42670.17;42242.93;42433.06;1448;1632797999999.0
2021-09-28 00:59:59.999;1632798000000.0;42433.05;42703.65;42375.55;42558.4;1186;1632801599999.0
2021-09-28 01:59:59.999;1632801600000.0;42558.41;42787.38;42505.0;42635.84;1021;1632805199999.0
2021-09-28 02:59:59.999;1632805200000.0;42634.84;42722.3;42347.2;42413.06;1495;1632808799999.0
2021-09-28 03:59:59.999;1632808800000.0;42413.07;42490.95;41855.99;42214.35;1739;1632812399999.0
2021-09-28 04:59:59.999;1632812400000.0;42214.35;42303.34;41650.0;41775.25;2331;1632815999999.0
2021-09-28 05:59:59.999;1632816000000.0;41777.79;42081.74;41514.12;41844.31;3176;1632819599999.0
2021-09-28 06:59:59.999;1632819600000.0;41844.32;42140.0;41656.0;41891.99;1859;1632823199999.0
2021-09-28 07:59:59.999;1632823200000.0;41891.99;41947.49;41620.35;41820.67;1459;1632826799999.0
2021-09-28 08:59:59.999;1632826800000.0;41820.67;42174.26;41716.56;42101.49;1893;1632830399999.0
2021-09-28 09:59:59.999;1632830400000.0;42105.61;42132.35;41754.0;41827.41;1368;1632833999999.0
2021-09-28 10:59:59.999;1632834000000.0;41830.96;42593.69;41792.0;41999.96;3776;1632837599999.0
2021-09-28 11:59:59.999;1632837600000.0;41999.95;41999.95;41278.49;41543.63;3880;1632841199999.0
2021-09-28 12:59:59.999;1632841200000.0;41543.63;41678.98;41317.0;41447.18;1846;1632844799999.0
2021-09-28 13:59:59.999;1632844800000.0;41447.18;41644.32;41137.77;41262.0;1789;1632848399999.0
2021-09-28 14:59:59.999;1632848400000.0;41262.0;41458.42;41115.0;41404.41;1695;1632851999999.0
2021-09-28 15:59:59.999;1632852000000.0;41404.96;41750.0;41270.5;41578.38;1548;1632855599999.0
2021-09-28 16:59:59.999;1632855600000.0;41578.38;41763.97;41380.74;41601.99;1211;1632859199999.0
2021-09-28 17:59:59.999;1632859200000.0;41601.8;42017.33;41574.07;41770.75;1492;1632862799999.0
2021-09-28 18:59:59.999;1632862800000.0;41770.75;41992.99;41762.37;41851.86;702;1632866399999.0
2021-09-28 19:59:59.999;1632866400000.0;41851.86;41864.19;41556.96;41574.51;871;1632869999999.0
2021-09-28 20:59:59.999;1632870000000.0;41574.51;41691.85;40888.0;41026.54;2076;1632873599999.0
2021-09-28 21:59:59.999;1632873600000.0;41025.01;41760.0;40753.88;41596.2;2974;1632877199999.0
2021-09-28 22:59:59.999;1632877200000.0;41596.21;41850.3;41334.0;41551.15;1498;1632880799999.0
2021-09-28 23:59:59.999;1632880800000.0;41551.15;41897.98;41544.37;41701.8;1333;1632884399999.0
2021-09-29 00:59:59.999;1632884400000.0;41701.81;42274.76;41620.0;42199.99;1739;1632887999999.0
2021-09-29 01:59:59.999;1632888000000.0;42199.99;42476.26;42136.99;42245.8;1725;1632891599999.0
2021-09-29 02:59:59.999;1632891600000.0;42245.79;42300.38;42000.0;42300.38;1069;1632895199999.0
2021-09-29 03:59:59.999;1632895200000.0;42300.37;42456.39;42129.62;42450.25;1075;1632898799999.0
2021-09-29 06:59:59.999;1632906000000.0;42442.0;42442.02;42000.0;42252.57;1181;1632909599999.0
2021-09-29 07:59:59.999;1632909600000.0;42252.57;42500.0;42129.63;42431.93;1558;1632913199999.0
2021-09-29 08:59:59.999;1632913200000.0;42431.93;42458.79;42228.1;42399.98;1279;1632916799999.0
2021-09-29 09:59:59.999;1632916800000.0;42399.98;42590.0;41856.21;42050.31;2248;1632920399999.0
2021-09-29 10:59:59.999;1632920400000.0;42050.31;42190.0;41900.0;42144.48;1813;1632923999999.0
2021-09-29 11:59:59.999;1632924000000.0;42144.47;42263.94;42041.7;42219.12;1252;1632927599999.0
2021-09-29 12:59:59.999;1632927600000.0;42219.12;42249.99;41619.99;41698.98;2110;1632931199999.0
2021-09-29 13:59:59.999;1632931200000.0;41698.97;41824.01;41416.71;41497.31;1909;1632934799999.0
2021-09-29 14:59:59.999;1632934800000.0;41497.31;41582.28;41200.01;41219.72;1255;1632938399999.0
2021-09-29 15:59:59.999;1632938400000.0;41219.72;41499.99;41052.4;41306.78;1691;1632941999999.0
2021-09-29 16:59:59.999;1632942000000.0;41306.78;41509.5;41151.04;41207.86;1051;1632945599999.0
2021-09-29 17:59:59.999;1632945600000.0;41207.87;41278.96;40900.0;41128.88;1885;1632949199999.0
2021-09-29 18:59:59.999;1632949200000.0;41128.88;41300.0;40956.06;41236.0;953;1632952799999.0
2021-09-29 19:59:59.999;1632952800000.0;41236.0;41465.0;41071.29;41360.36;1088;1632956399999.0
2021-09-29 20:59:59.999;1632956400000.0;41360.36;41580.67;41296.3;41524.28;816;1632959999999.0
2021-09-29 21:59:59.999;1632960000000.0;41524.29;42420.37;41410.17;42329.41;2272;1632963599999.0
2021-09-29 22:59:59.999;1632963600000.0;42328.2;43196.96;42250.99;42965.41;3502;1632967199999.0
2021-09-29 23:59:59.999;1632967200000.0;42965.41;43424.19;42910.1;43407.83;2265;1632970799999.0
2021-09-30 00:59:59.999;1632970800000.0;43407.83;43729.68;43135.09;43591.23;2660;1632974399999.0
2021-09-30 01:59:59.999;1632974400000.0;43591.24;43830.0;43432.82;43506.61;1898;1632977999999.0
2021-09-30 02:59:59.999;1632978000000.0;43506.65;43705.44;43438.72;43516.52;1236;1632981599999.0
2021-09-30 03:59:59.999;1632981600000.0;43516.51;43680.0;43362.51;43371.92;1259;1632985199999.0
2021-09-30 04:59:59.999;1632985200000.0;43371.92;43449.99;43217.16;43286.88;1501;1632988799999.0
2021-09-30 05:59:59.999;1632988800000.0;43286.88;43446.77;42784.83;43062.03;3064;1632992399999.0
2021-09-30 06:59:59.999;1632992400000.0;43062.02;43307.85;42975.36;43147.37;1481;1632995999999.0
2021-09-30 07:59:59.999;1632996000000.0;43147.37;43298.36;42697.01;42826.78;1636;1632999599999.0
2021-09-30 08:59:59.999;1632999600000.0;42826.78;43127.97;42767.74;43072.29;1204;1633003199999.0
2021-09-30 09:59:59.999;1633003200000.0;43072.29;43777.0;43006.78;43419.53;3134;1633006799999.0
2021-09-30 10:59:59.999;1633006800000.0;43419.54;43580.0;43066.17;43081.77;2273;1633010399999.0
2021-09-30 11:59:59.999;1633010400000.0;43081.77;43208.51;42850.0;43118.64;2090;1633013999999.0
2021-09-30 12:59:59.999;1633014000000.0;43118.64;43499.0;42935.66;43149.02;2090;1633017599999.0
2021-09-30 13:59:59.999;1633017600000.0;43149.02;43218.0;42819.86;42950.67;1602;1633021199999.0
2021-09-30 14:59:59.999;1633021200000.0;42950.66;43400.0;42906.69;43333.12;1992;1633024799999.0
2021-09-30 15:59:59.999;1633024800000.0;43333.12;44044.23;43261.84;43994.08;3022;1633028399999.0
2021-09-30 16:59:59.999;1633028400000.0;43994.08;44141.37;43525.0;43532.31;1916;1633031999999.0
2021-09-30 17:59:59.999;1633032000000.0;43532.32;43772.47;43100.0;43435.08;1425;1633035599999.0
2021-09-30 18:59:59.999;1633035600000.0;43436.56;43799.93;43375.1;43754.0;920;1633039199999.0
2021-09-30 19:59:59.999;1633039200000.0;43754.0;43915.89;43631.14;43741.7;1044;1633042799999.0
2021-09-30 20:59:59.999;1633042800000.0;43741.69;43900.0;43590.0;43824.1;883;1633046399999.0
2021-09-30 21:59:59.999;1633046400000.0;43820.01;44059.0;43661.63;43694.48;2001;1633049999999.0
2021-09-30 22:59:59.999;1633050000000.0;43696.14;43803.94;43417.61;43742.74;1292;1633053599999.0
2021-09-30 23:59:59.999;1633053600000.0;43742.74;43794.89;43283.03;43379.01;1348;1633057199999.0
2021-10-01 00:59:59.999;1633057200000.0;43379.0;43680.0;43352.28;43635.79;993;1633060799999.0
2021-10-01 01:59:59.999;1633060800000.0;43635.79;43715.71;43456.46;43625.02;982;1633064399999.0
2021-10-01 02:59:59.999;1633064400000.0;43625.02;43923.21;43515.61;43850.33;1190;1633067999999.0
2021-10-01 03:59:59.999;1633068000000.0;43850.32;44048.56;43729.0;43995.09;1537;1633071599999.0
2021-10-01 04:59:59.999;1633071600000.0;43995.1;44836.0;43916.26;44788.42;4789;1633075199999.0
2021-10-01 05:59:59.999;1633075200000.0;44788.42;44999.0;44700.0;44945.8;2953;1633078799999.0
2021-10-01 06:59:59.999;1633078800000.0;44945.81;45000.0;44767.29;44906.0;1809;1633082399999.0
2021-10-01 07:59:59.999;1633082400000.0;44905.99;47786.7;44829.4;47081.46;12252;1633085999999.0
2021-10-01 08:59:59.999;1633086000000.0;47081.47;47659.32;46957.48;47488.08;4669;1633089599999.0
2021-10-01 09:59:59.999;1633089600000.0;47488.07;47886.11;47170.23;47214.37;5156;1633093199999.0
2021-10-01 10:59:59.999;1633093200000.0;47214.37;47379.99;46957.14;46980.94;2595;1633096799999.0
2021-10-01 11:59:59.999;1633096800000.0;46980.94;47347.53;46763.68;47130.0;3479;1633100399999.0
2021-10-01 12:59:59.999;1633100400000.0;47133.67;47490.71;47039.94;47363.68;3517;1633103999999.0
2021-10-01 13:59:59.999;1633104000000.0;47363.69;47850.0;47232.98;47559.88;2884;1633107599999.0
2021-10-01 14:59:59.999;1633107600000.0;47566.0;47700.0;47397.01;47617.29;1433;1633111199999.0
2021-10-01 15:59:59.999;1633111200000.0;47617.29;47928.0;47437.86;47724.18;1810;1633114799999.0
2021-10-01 16:59:59.999;1633114800000.0;47724.17;48190.0;47705.68;48030.0;2275;1633118399999.0
2021-10-01 17:59:59.999;1633118400000.0;48029.99;48183.17;47721.74;48090.42;1733;1633121999999.0
2021-10-01 18:59:59.999;1633122000000.0;48090.43;48430.0;48062.59;48344.93;2069;1633125599999.0
2021-10-01 19:59:59.999;1633125600000.0;48344.93;48495.0;47710.01;48001.0;2501;1633129199999.0
2021-10-01 20:59:59.999;1633129200000.0;48000.99;48171.37;47910.36;48141.61;967;1633132799999.0
2021-10-01 21:59:59.999;1633132800000.0;48141.6;48224.01;47610.76;47817.73;2213;1633136399999.0
2021-10-01 22:59:59.999;1633136400000.0;47817.73;48113.68;47692.51;47736.82;1408;1633139999999.0
2021-10-01 23:59:59.999;1633140000000.0;47736.81;47880.6;47634.94;47708.51;1130;1633143599999.0
2021-10-02 00:59:59.999;1633143600000.0;47708.51;47790.0;47443.98;47520.84;1385;1633147199999.0
2021-10-02 01:59:59.999;1633147200000.0;47520.84;47716.9;47430.18;47569.92;1546;1633150799999.0
2021-10-02 02:59:59.999;1633150800000.0;47569.92;47853.15;47510.18;47749.32;940;1633154399999.0
2021-10-02 03:59:59.999;1633154400000.0;47749.32;47900.0;47662.1;47801.94;907;1633157999999.0
2021-10-02 04:59:59.999;1633158000000.0;47801.94;47865.96;47705.04;47725.01;1040;1633161599999.0
2021-10-02 05:59:59.999;1633161600000.0;47725.0;47774.84;47516.56;47723.91;975;1633165199999.0
2021-10-02 06:59:59.999;1633165200000.0;47723.91;47899.01;47666.0;47708.43;822;1633168799999.0
2021-10-02 07:59:59.999;1633168800000.0;47708.44;47762.29;47530.24;47606.05;749;1633172399999.0
2021-10-02 08:59:59.999;1633172400000.0;47606.04;47734.94;47478.44;47683.45;924;1633175999999.0
2021-10-02 09:59:59.999;1633176000000.0;47683.46;47785.0;47616.8;47729.23;986;1633179599999.0
2021-10-02 10:59:59.999;1633179600000.0;47729.24;48336.59;47630.1;47825.16;3093;1633183199999.0
2021-10-02 11:59:59.999;1633183200000.0;47825.17;48123.44;47790.43;48019.26;1840;1633186799999.0
2021-10-02 12:59:59.999;1633186800000.0;48019.99;48054.48;47810.0;47828.52;1161;1633190399999.0
2021-10-02 13:59:59.999;1633190400000.0;47831.94;48016.21;47650.0;48004.69;1728;1633193999999.0
2021-10-02 14:59:59.999;1633194000000.0;48004.69;48064.25;47826.19;47879.99;949;1633197599999.0
2021-10-02 15:59:59.999;1633197600000.0;47879.99;47928.35;47720.0;47864.02;904;1633201199999.0
2021-10-02 16:59:59.999;1633201200000.0;47864.01;48267.0;47864.01;48239.99;1401;1633204799999.0
2021-10-02 17:59:59.999;1633204800000.0;48240.0;48269.39;47874.98;47996.24;1146;1633208399999.0
2021-10-02 18:59:59.999;1633208400000.0;47996.24;48167.58;47988.77;48125.9;571;1633211999999.0
2021-10-02 19:59:59.999;1633212000000.0;48125.9;48300.0;48045.16;48049.34;904;1633215599999.0
2021-10-02 20:59:59.999;1633215600000.0;48049.33;48184.0;47500.0;47634.9;1773;1633219199999.0
2021-10-02 21:59:59.999;1633219200000.0;47634.89;47808.19;47088.0;47272.06;2272;1633222799999.0
2021-10-02 22:59:59.999;1633222800000.0;47274.57;47609.88;47223.27;47516.37;1187;1633226399999.0
2021-10-02 23:59:59.999;1633226400000.0;47516.38;47769.99;47500.0;47620.36;941;1633229999999.0
2021-10-03 00:59:59.999;1633230000000.0;47620.37;47963.0;47534.34;47898.66;826;1633233599999.0
2021-10-03 01:59:59.999;1633233600000.0;47894.44;47963.0;47788.34;47890.78;633;1633237199999.0
2021-10-03 02:59:59.999;1633237200000.0;47890.78;48100.0;47860.11;47990.14;735;1633240799999.0
2021-10-03 03:59:59.999;1633240800000.0;47990.13;48057.0;47896.93;47972.99;617;1633244399999.0
2021-10-03 04:59:59.999;1633244400000.0;47970.15;47970.16;47814.0;47895.99;569;1633247999999.0
2021-10-03 05:59:59.999;1633248000000.0;47896.0;47983.38;47798.5;47823.99;838;1633251599999.0
2021-10-03 06:59:59.999;1633251600000.0;47823.98;47869.0;47600.0;47830.09;1489;1633255199999.0
2021-10-03 07:59:59.999;1633255200000.0;47830.09;47953.2;47730.0;47812.32;625;1633258799999.0
2021-10-03 08:59:59.999;1633258800000.0;47812.32;48048.0;47778.05;47974.86;972;1633262399999.0
