;sma1;sma2;output
0;1;2;"Start                     2019-07-07 20:59...
End                       2021-10-31 20:59...
Duration                    847 days 00:00:00
Exposure Time [%]                   64.754098
Equity Final [$]            2169950903.292128
Equity Peak [$]             2367238694.903917
Return [%]                        2069.950903
Buy & Hold Return [%]             7365.302315
Return (Ann.) [%]               996211.666403
Volatility (Ann.) [%]       70873412519762.75
Sharpe Ratio                              0.0
Sortino Ratio                    11972.413665
Calmar Ratio                      37858.77182
Max. Drawdown [%]                  -26.313893
Avg. Drawdown [%]                  -18.647545
Max. Drawdown Duration      203 days 00:00:00
Avg. Drawdown Duration      102 days 00:00:00
# Trades                                   27
Win Rate [%]                        44.444444
Best Trade [%]                     338.458294
Worst Trade [%]                    -20.356234
Avg. Trade [%]                      12.072264
Max. Trade Duration          35 days 00:00:00
Avg. Trade Duration          14 days 00:00:00
Profit Factor                        7.356597
Expectancy [%]                      20.423801
SQN                                  1.469519
_strategy                            SmaCross
_equity_curve                             ...
_trades                              Size ...
dtype: object"
1;1;3;"Start                     2019-07-07 20:59...
End                       2021-10-31 20:59...
Duration                    847 days 00:00:00
Exposure Time [%]                   64.754098
Equity Final [$]            2534997524.254786
Equity Peak [$]             3977412251.050396
Return [%]                        2434.997524
Buy & Hold Return [%]             7365.302315
Return (Ann.) [%]              1586343.486561
Volatility (Ann.) [%]       966009554260775.0
Sharpe Ratio                              0.0
Sortino Ratio                    14032.204723
Calmar Ratio                     29818.973814
Max. Drawdown [%]                  -53.199131
Avg. Drawdown [%]                  -19.717188
Max. Drawdown Duration      196 days 00:00:00
Avg. Drawdown Duration       89 days 00:00:00
# Trades                                   21
Win Rate [%]                        52.380952
Best Trade [%]                     433.682116
Worst Trade [%]                    -20.356234
Avg. Trade [%]                        16.6423
Max. Trade Duration          56 days 00:00:00
Avg. Trade Duration          20 days 00:00:00
Profit Factor                        8.446797
Expectancy [%]                      31.115355
SQN                                  1.210627
_strategy                            SmaCross
_equity_curve                             ...
_trades                              Size ...
dtype: object"
2;1;4;"Start                     2019-07-07 20:59...
End                       2021-10-31 20:59...
Duration                    847 days 00:00:00
Exposure Time [%]                   60.655738
Equity Final [$]            2591488740.107966
Equity Peak [$]             3656266152.225967
Return [%]                         2491.48874
Buy & Hold Return [%]             7365.302315
Return (Ann.) [%]              1694477.784786
Volatility (Ann.) [%]      991252855578216.25
Sharpe Ratio                              0.0
Sortino Ratio                     15314.97868
Calmar Ratio                       36570.3426
Max. Drawdown [%]                  -46.334753
Avg. Drawdown [%]                  -19.209037
Max. Drawdown Duration      189 days 00:00:00
Avg. Drawdown Duration       89 days 00:00:00
# Trades                                   18
Win Rate [%]                             50.0
Best Trade [%]                     433.682116
Worst Trade [%]                    -20.356234
Avg. Trade [%]                      19.820332
Max. Trade Duration          49 days 00:00:00
Avg. Trade Duration          22 days 00:00:00
Profit Factor                       11.036818
Expectancy [%]                      35.931079
SQN                                   1.33802
_strategy                            SmaCross
_equity_curve                             ...
_trades                              Size ...
dtype: object"
3;1;5;"Start                     2019-07-07 20:59...
End                       2021-10-31 20:59...
Duration                    847 days 00:00:00
Exposure Time [%]                   60.655738
Equity Final [$]           11871601696.530224
Equity Peak [$]            17585313309.511345
Return [%]                       11771.601697
Buy & Hold Return [%]             7365.302315
Return (Ann.) [%]            160887945.876291
Volatility (Ann.) [%]     1631076199949036...
Sharpe Ratio                              0.0
Sortino Ratio                   1384167.28421
Calmar Ratio                   3472295.331143
Max. Drawdown [%]                  -46.334753
Avg. Drawdown [%]                  -19.887296
Max. Drawdown Duration      294 days 00:00:00
Avg. Drawdown Duration       84 days 00:00:00
# Trades                                   12
Win Rate [%]                        58.333333
Best Trade [%]                    1678.526044
Worst Trade [%]                    -14.270148
Avg. Trade [%]                      48.893513
Max. Trade Duration         112 days 00:00:00
Avg. Trade Duration          37 days 00:00:00
Profit Factor                       59.488284
Expectancy [%]                     178.589248
SQN                                  1.522049
_strategy                            SmaCross
_equity_curve                             ...
_trades                              Size ...
dtype: object"
4;1;6;"Start                     2019-07-07 20:59...
End                       2021-10-31 20:59...
Duration                    847 days 00:00:00
Exposure Time [%]                   56.557377
Equity Final [$]           11711196237.333357
Equity Peak [$]            18030387834.833954
Return [%]                       11611.196237
Buy & Hold Return [%]             7365.302315
Return (Ann.) [%]            154471280.105016
Volatility (Ann.) [%]     1572726922255627...
Sharpe Ratio                              0.0
Sortino Ratio                  1330485.097378
Calmar Ratio                   3333810.384506
Max. Drawdown [%]                  -46.334753
Avg. Drawdown [%]                  -19.806707
Max. Drawdown Duration      294 days 00:00:00
Avg. Drawdown Duration       84 days 00:00:00
# Trades                                   10
Win Rate [%]                             70.0
Best Trade [%]                    1678.526044
Worst Trade [%]                    -14.270148
Avg. Trade [%]                      61.012697
Max. Trade Duration         112 days 00:00:00
Avg. Trade Duration          42 days 00:00:00
Profit Factor                       71.825613
Expectancy [%]                     213.964237
SQN                                  1.492036
_strategy                            SmaCross
_equity_curve                             ...
_trades                             Size  ...
dtype: object"
5;2;1;"Start                     2019-07-07 20:59...
End                       2021-10-31 20:59...
Duration                    847 days 00:00:00
Exposure Time [%]                   75.409836
Equity Final [$]             398610758.160785
Equity Peak [$]             1064485793.272925
Return [%]                         298.610758
Buy & Hold Return [%]             7365.302315
Return (Ann.) [%]                 6162.165113
Volatility (Ann.) [%]     642526938531.523071
Sharpe Ratio                              0.0
Sortino Ratio                       53.277222
Calmar Ratio                        96.480039
Max. Drawdown [%]                  -63.869845
Avg. Drawdown [%]                  -36.733162
Max. Drawdown Duration      504 days 00:00:00
Avg. Drawdown Duration      198 days 00:00:00
# Trades                                   26
Win Rate [%]                        53.846154
Best Trade [%]                     276.543876
Worst Trade [%]                    -38.910842
Avg. Trade [%]                       5.636999
Max. Trade Duration          49 days 00:00:00
Avg. Trade Duration          18 days 00:00:00
Profit Factor                        3.052761
Expectancy [%]                       14.63967
SQN                                  0.359969
_strategy                            SmaCross
_equity_curve                             ...
_trades                              Size ...
dtype: object"
6;2;3;"Start                     2019-07-07 20:59...
End                       2021-10-31 20:59...
Duration                    847 days 00:00:00
Exposure Time [%]                   63.114754
Equity Final [$]             907427713.851022
Equity Peak [$]             1450678316.089012
Return [%]                         807.427714
Buy & Hold Return [%]             7365.302315
Return (Ann.) [%]                73281.265741
Volatility (Ann.) [%]     39382257464347.2...
Sharpe Ratio                              0.0
Sortino Ratio                       646.93334
Calmar Ratio                      1232.026109
Max. Drawdown [%]                  -59.480286
Avg. Drawdown [%]                  -27.744372
Max. Drawdown Duration      476 days 00:00:00
Avg. Drawdown Duration      135 days 00:00:00
# Trades                                   23
Win Rate [%]                        52.173913
Best Trade [%]                     403.931606
Worst Trade [%]                    -46.352616
Avg. Trade [%]                      10.063673
Max. Trade Duration          49 days 00:00:00
Avg. Trade Duration          17 days 00:00:00
Profit Factor                        4.420989
Expectancy [%]                      23.727528
SQN                                  0.571054
_strategy                            SmaCross
_equity_curve                             ...
_trades                              Size ...
dtype: object"
7;2;4;"Start                     2019-07-07 20:59...
End                       2021-10-31 20:59...
Duration                    847 days 00:00:00
Exposure Time [%]                   60.655738
Equity Final [$]            2012420382.118671
Equity Peak [$]             2332765819.243631
Return [%]                        1912.420382
Buy & Hold Return [%]             7365.302315
Return (Ann.) [%]               795088.156238
Volatility (Ann.) [%]     482861338152178.875
Sharpe Ratio                              0.0
Sortino Ratio                      7055.30965
Calmar Ratio                     14855.433255
Max. Drawdown [%]                  -53.521708
Avg. Drawdown [%]                  -20.238976
Max. Drawdown Duration      175 days 00:00:00
Avg. Drawdown Duration       75 days 00:00:00
# Trades                                   15
Win Rate [%]                             60.0
Best Trade [%]                     311.967686
Worst Trade [%]                    -14.492144
Avg. Trade [%]                      22.155937
Max. Trade Duration          77 days 00:00:00
Avg. Trade Duration          28 days 00:00:00
Profit Factor                       10.228308
Expectancy [%]                      34.917958
SQN                                  1.713564
_strategy                            SmaCross
_equity_curve                             ...
_trades                              Size ...
dtype: object"
8;2;5;"Start                     2019-07-07 20:59...
End                       2021-10-31 20:59...
Duration                    847 days 00:00:00
Exposure Time [%]                   55.737705
Equity Final [$]           10310124341.535259
Equity Peak [$]            12828101564.240658
Return [%]                       10210.124342
Buy & Hold Return [%]             7365.302315
Return (Ann.) [%]            105508909.448106
Volatility (Ann.) [%]     1006527925249721...
Sharpe Ratio                              0.0
Sortino Ratio                   953415.853714
Calmar Ratio                   2239493.713678
Max. Drawdown [%]                   -47.11284
Avg. Drawdown [%]                  -22.216361
Max. Drawdown Duration      315 days 00:00:00
Avg. Drawdown Duration       91 days 00:00:00
# Trades                                   10
Win Rate [%]                             60.0
Best Trade [%]                    1678.526044
Worst Trade [%]                    -17.397245
Avg. Trade [%]                      58.974106
Max. Trade Duration         112 days 00:00:00
Avg. Trade Duration          41 days 00:00:00
Profit Factor                       71.802097
Expectancy [%]                     202.987585
SQN                                  1.950221
_strategy                            SmaCross
_equity_curve                             ...
_trades                             Size  ...
dtype: object"
9;3;1;"Start                     2019-07-07 20:59...
End                       2021-10-31 20:59...
Duration                    847 days 00:00:00
Exposure Time [%]                   63.934426
Equity Final [$]             372508229.441779
Equity Peak [$]              596018694.823839
Return [%]                         272.508229
Buy & Hold Return [%]             7365.302315
Return (Ann.) [%]                  5013.59317
Volatility (Ann.) [%]       51387560257.67894
Sharpe Ratio                              0.0
Sortino Ratio                       58.915799
Calmar Ratio                       102.539858
Max. Drawdown [%]                  -48.894091
Avg. Drawdown [%]                  -19.716774
Max. Drawdown Duration      441 days 00:00:00
Avg. Drawdown Duration      129 days 00:00:00
# Trades                                   20
Win Rate [%]                             70.0
Best Trade [%]                     306.237155
Worst Trade [%]                    -37.390355
Avg. Trade [%]                       6.796444
Max. Trade Duration          49 days 00:00:00
Avg. Trade Duration          21 days 00:00:00
Profit Factor                        3.566869
Expectancy [%]                      17.004418
SQN                                  0.632127
_strategy                            SmaCross
_equity_curve                             ...
_trades                              Size ...
dtype: object"
