index,Open,High,Low,Close,Volume,Adj Close
2020-03-30,0.0919369980692863,0.1777510046958923,0.0917830020189285,0.1200729981064796,1902260.0,0.1200729981064796
2020-04-06,0.1200729981064796,0.12916199862957,0.0812219977378845,0.0834190025925636,1652261.0,0.0834190025925636
2020-04-13,0.0833220034837722,0.0877540037035942,0.0782750025391578,0.0806609988212585,1545189.0,0.0806609988212585
2020-04-20,0.0805979967117309,0.0902459993958473,0.0776449963450431,0.0856150016188621,641133.0,0.0856150016188621
2020-04-27,0.0856399983167648,0.0870350003242492,0.0605840012431144,0.0677580013871193,523298.0,0.0677580013871193
2020-05-04,0.0677649974822998,0.0878600031137466,0.057328000664711,0.079195998609066,487133.0,0.079195998609066
2020-05-11,0.0792419984936714,0.1452530026435852,0.0761170014739036,0.092007003724575,1805278.0,0.092007003724575
2020-05-18,0.0920210033655166,0.1169999986886978,0.0897599980235099,0.0984169989824295,2368678.0,0.0984169989824295
2020-05-25,0.0984129980206489,0.1306719928979873,0.0954580008983612,0.1198360025882721,4345604.0,0.1198360025882721
2020-06-01,0.1199110001325607,0.3928210139274597,0.116968996822834,0.2781879901885986,25933107.0,0.2781879901885986
2020-06-08,0.2790499925613403,0.3248179852962494,0.1900960057973861,0.2132620066404342,40324753.0,0.2132620066404342
2020-06-15,0.2132759988307953,0.2161999940872192,0.1536280065774917,0.1851200014352798,18046046.0,0.1851200014352798
2020-06-22,0.1856119930744171,0.1907449960708618,0.1594070047140121,0.1627520024776458,16436703.0,0.1627520024776458
2020-06-29,0.1627549976110458,0.1638060063123703,0.1398340016603469,0.1426240056753158,14613505.0,0.1426240056753158
2020-07-06,0.1426240056753158,0.1748789995908737,0.1404449939727783,0.1631720066070556,16892896.0,0.1631720066070556
2020-07-13,0.1631720066070556,0.1686860024929046,0.1535769999027252,0.1615079939365387,8891862.0,0.1615079939365387
2020-07-20,0.1615090072154998,0.1620019972324371,0.1514080017805099,0.1548610031604766,7958257.0,0.1548610031604766
2020-07-27,0.1548600047826767,0.1668689996004104,0.1512179970741272,0.157491996884346,10178117.0,0.157491996884346
2020-08-03,0.157491996884346,0.3657259941101074,0.156809002161026,0.3250100016593933,44939520.0,0.3250100016593933
2020-08-10,0.3246900141239166,0.7975339889526367,0.3141329884529114,0.5996869802474976,189506155.0,0.5996869802474976
2020-08-17,0.5996869802474976,0.7859650254249573,0.5686709880828857,0.7510989904403687,102149502.0,0.7510989904403687
2020-08-24,0.7481709718704224,0.8327040076255798,0.6367700099945068,0.818979024887085,131624534.0,0.818979024887085
2020-08-31,0.8189809918403625,0.8277879953384399,0.588621973991394,0.6846979856491089,115150707.0,0.6846979856491089
2020-09-07,0.6847000122070312,0.7582719922065735,0.6158789992332458,0.6566659808158875,95887088.0,0.6566659808158875
2020-09-14,0.6566659808158875,0.6651080250740051,0.5745189785957336,0.6153929829597473,61509792.0,0.6153929829597473
2020-09-21,0.615481972694397,0.6155210137367249,0.4620879888534546,0.5086519718170166,70534590.0,0.5086519718170166
2020-09-28,0.5082520246505737,0.5146859884262085,0.4168510138988495,0.4782969951629638,50087749.0,0.4782969951629638
2020-10-05,0.4782969951629638,0.5216289758682251,0.4234690070152282,0.4850130081176758,52439875.0,0.4850130081176758
2020-10-12,0.4852829873561859,0.4959160089492798,0.4323680102825165,0.4959160089492798,36035733.0,0.4959160089492798
2020-10-19,0.4974539875984192,0.5073279738426208,0.4004670083522796,0.4758580029010772,41569319.0,0.4758580029010772
2020-10-26,0.4758580029010772,0.4815320074558258,0.4392389953136444,0.442095011472702,26394690.0,0.442095011472702
2020-11-02,0.442095011472702,0.4579179883003235,0.4066959917545318,0.4458990097045898,27841471.0,0.4458990097045898
2020-11-09,0.4458940029144287,0.477088987827301,0.4278709888458252,0.453027993440628,38584095.0,0.453027993440628
2020-11-16,0.453027993440628,0.466262012720108,0.4332669973373413,0.4371820092201233,44198149.0,0.4371820092201233
