index,Open,High,Low,Close,Volume,Adj Close
2018-01-15,0.0235249996185302,0.0469209998846054,0.018877999857068,0.0348140001296997,737614092.0,0.0348140001296997
2018-01-22,0.0354240015149116,0.1364960074424743,0.0279249995946884,0.0761609971523284,1795967368.0,0.0761609971523284
2018-01-29,0.076494000852108,0.0812200009822845,0.0379469990730285,0.0400660000741481,665763304.0,0.0400660000741481
2018-02-05,0.0393889993429183,0.0461950004100799,0.0243449993431568,0.0351519994437694,317475200.0,0.0351519994437694
2018-02-12,0.0353670008480548,0.0544009990990161,0.0353670008480548,0.0459970012307167,355217604.0,0.0459970012307167
2018-02-19,0.0457689985632896,0.0489670000970363,0.0328840017318725,0.0346090011298656,269209200.0,0.0346090011298656
2018-02-26,0.0346079990267753,0.0381149984896183,0.0316210016608238,0.0345989987254142,197740900.0,0.0345989987254142
2018-03-05,0.0346009992063045,0.0368589982390403,0.0161920003592968,0.0215830001980066,255380900.0,0.0215830001980066
2018-03-12,0.0215900000184774,0.0231469999998807,0.0137109998613595,0.0166549999266862,156975900.0,0.0166549999266862
2018-03-19,0.0166660007089376,0.0304070003330707,0.0162599999457597,0.0278329998254776,360472504.0,0.0278329998254776
2018-03-26,0.0276880003511905,0.0282090008258819,0.0197429992258548,0.0218109991401433,283775300.0,0.0218109991401433
2018-04-02,0.0219400003552436,0.0360240004956722,0.0215600002557039,0.0346410013735294,486369292.0,0.0346410013735294
2018-04-09,0.0346719995141029,0.0388900004327297,0.028201000764966,0.0383969992399215,423297104.0,0.0383969992399215
2018-04-16,0.0383590012788772,0.0521889999508857,0.0340460017323493,0.047495000064373,481379904.0,0.047495000064373
2018-04-23,0.0469769984483718,0.0603559985756874,0.0435249991714954,0.0595219992101192,735008500.0,0.0595219992101192
2018-04-30,0.0591950006783008,0.0703779980540275,0.052250999957323,0.0607319995760917,625300008.0,0.0607319995760917
2018-05-07,0.0607619993388652,0.0782869979739189,0.0482040010392665,0.0608850009739398,911939608.0,0.0608850009739398
2018-05-14,0.0606819987297058,0.0624089986085891,0.0476029999554157,0.0536179989576339,366624096.0,0.0536179989576339
2018-05-21,0.0536409988999366,0.0545589998364448,0.0355850011110305,0.0391030013561248,259799600.0,0.0391030013561248
2018-05-28,0.0389680005609989,0.0482020005583763,0.0365249998867511,0.0468359999358654,276564300.0,0.0468359999358654
2018-06-04,0.0466989986598491,0.0473020002245903,0.0293600000441074,0.0310820005834102,251414200.0,0.0310820005834102
2018-06-11,0.0310539994388818,0.0312089994549751,0.024057000875473,0.0266570001840591,195768300.0,0.0266570001840591
2018-06-18,0.0266640000045299,0.0334260016679763,0.0198669992387294,0.0231960006058216,246511500.0,0.0231960006058216
2018-06-25,0.0230800006538629,0.0260489992797374,0.020669000223279,0.0256319995969533,145358200.0,0.0256319995969533
2018-07-02,0.0257040001451969,0.0291499998420476,0.0235089994966983,0.0249610003083944,150356700.0,0.0249610003083944
2018-07-09,0.0249170009046793,0.0251010004431009,0.0191190000623464,0.0216400008648633,94454320.0,0.0216400008648633
2018-07-16,0.021671999245882,0.0270409993827343,0.0212360005825757,0.023429999127984,126656600.0,0.023429999127984
2018-07-23,0.0234220009297132,0.0362070016562938,0.0219320002943277,0.0270370002835989,585500916.0,0.0270370002835989
2018-07-30,0.0270690005272626,0.0270690005272626,0.0193220004439353,0.0208199992775917,125351320.0,0.0208199992775917
2018-08-06,0.0208500009030103,0.0212650001049041,0.013855000026524,0.014121999964118,84066750.0,0.014121999964118
2018-08-13,0.0141589995473623,0.0172429997473955,0.0100480001419782,0.0149680003523826,100743210.0,0.0149680003523826
2018-08-20,0.0149839995428919,0.0153679996728897,0.012788999825716,0.0142419999465346,67559620.0,0.0142419999465346
2018-08-27,0.0142430001869797,0.017697000876069,0.0139619996771216,0.0164459999650716,106717700.0,0.0164459999650716
2018-09-03,0.0165790002793073,0.0169370006769895,0.0111910002306103,0.0114740002900362,79216650.0,0.0114740002900362
2018-09-10,0.0115069998428225,0.0124310003593564,0.0103320004418492,0.0121499998494982,41375730.0,0.0121499998494982
2018-09-17,0.0121799996122717,0.0141589995473623,0.011281999759376,0.0131069999188184,63246470.0,0.0131069999188184
